trial,state,fold,recall_at_10,precision_at_10,lift_at_10,captured,reviewed,positives,average_precision,roc_auc,pr_auc_trapezoid,accuracy,precision,recall,f1,confusion_matrix,seconds,train_rows,valid_rows,train_positive,weight_ratio
25,COMPLETE,2,0.7522935779816514,0.5256410256410257,7.522935779816514,82,156,109,0.7427413422131446,0.9340916419552476,0.7419546665390842,0.9608974358974359,0.7448979591836735,0.6697247706422018,0.7053140096618358,"[[1426, 25], [36, 73]]",7.357248599990271,3120,1560,217,13.377880184331797
26,COMPLETE,0,0.7222222222222222,0.5,7.222222222222221,78,156,108,0.6977036665770074,0.9173553719008264,0.6967389337884997,0.948076923076923,0.6153846153846154,0.6666666666666666,0.64,"[[1407, 45], [36, 72]]",3.95633940002881,3120,1560,218,13.311926605504587
26,COMPLETE,1,0.7522935779816514,0.5256410256410257,7.522935779816514,82,156,109,0.7106984188043024,0.9438982289974014,0.7096567565388683,0.9506410256410256,0.6666666666666666,0.5871559633027523,0.624390243902439,"[[1419, 32], [45, 64]]",3.7625973999965936,3120,1560,217,13.377880184331797
26,COMPLETE,2,0.7706422018348624,0.5384615384615384,7.706422018348623,84,156,109,0.7325552702893562,0.9375248958326747,0.7316932194882017,0.9538461538461539,0.6608695652173913,0.6972477064220184,0.6785714285714286,"[[1412, 39], [33, 76]]",3.694796200026758,3120,1560,217,13.377880184331797
27,COMPLETE,0,0.7314814814814815,0.5064102564102564,7.314814814814814,79,156,108,0.6962344445531636,0.918452198755229,0.6952540942721517,0.948076923076923,0.6261682242990654,0.6203703703703703,0.6232558139534884,"[[1412, 40], [41, 67]]",5.099790400010534,3120,1560,218,13.311926605504587
27,COMPLETE,1,0.7522935779816514,0.5256410256410257,7.522935779816514,82,156,109,0.7292687377944349,0.9496582553000461,0.728334550701214,0.9506410256410256,0.6904761904761905,0.5321100917431193,0.6010362694300518,"[[1425, 26], [51, 58]]",5.343047100002877,3120,1560,217,13.377880184331797
27,COMPLETE,2,0.7706422018348624,0.5384615384615384,7.706422018348623,84,156,109,0.7388771688332177,0.9403764566037975,0.7380047433182519,0.9576923076923077,0.7087378640776699,0.6697247706422018,0.6886792452830188,"[[1421, 30], [36, 73]]",5.397837099968456,3120,1560,217,13.377880184331797
28,COMPLETE,0,0.7314814814814815,0.5064102564102564,7.314814814814814,79,156,108,0.7086195205328131,0.9156144781144783,0.7077928953719077,0.9506410256410256,0.6534653465346535,0.6111111111111112,0.631578947368421,"[[1417, 35], [42, 66]]",6.399934399989434,3120,1560,218,13.311926605504587
28,COMPLETE,1,0.7614678899082569,0.532051282051282,7.614678899082569,83,156,109,0.718423987195456,0.9507520912499448,0.7173739041114737,0.9512820512820512,0.6941176470588235,0.5412844036697247,0.6082474226804123,"[[1425, 26], [50, 59]]",6.6128254000796005,3120,1560,217,13.377880184331797
28,COMPLETE,2,0.7706422018348624,0.5384615384615384,7.706422018348623,84,156,109,0.7490906668750807,0.9350400546285701,0.7483235552004142,0.9602564102564103,0.7281553398058253,0.6880733944954128,0.7075471698113207,"[[1423, 28], [34, 75]]",6.814277500030585,3120,1560,217,13.377880184331797
29,COMPLETE,0,0.7314814814814815,0.5064102564102564,7.314814814814814,79,156,108,0.6949557559685116,0.9168771043771043,0.6939869323842238,0.9435897435897436,0.5819672131147541,0.6574074074074074,0.6173913043478261,"[[1401, 51], [37, 71]]",2.7922046000603586,3120,1560,218,13.311926605504587
29,COMPLETE,1,0.7889908256880734,0.5512820512820513,7.889908256880735,86,156,109,0.7255986397752081,0.947116509335542,0.7246239940661455,0.9538461538461539,0.6796116504854369,0.6422018348623854,0.660377358490566,"[[1418, 33], [39, 70]]",2.9218683999497443,3120,1560,217,13.377880184331797
29,COMPLETE,2,0.7614678899082569,0.532051282051282,7.614678899082569,83,156,109,0.7455782650260747,0.940907567700858,0.7448208699033425,0.9538461538461539,0.6504065040650406,0.7339449541284404,0.6896551724137931,"[[1408, 43], [29, 80]]",2.8295236999401823,3120,1560,217,13.377880184331797
30,COMPLETE,0,0.7222222222222222,0.5,7.222222222222221,78,156,108,0.7009367504283253,0.914594174063871,0.7000694653210539,0.9487179487179487,0.6228070175438597,0.6574074074074074,0.6396396396396397,"[[1409, 43], [37, 71]]",2.9104761999333277,3120,1560,218,13.311926605504587
30,COMPLETE,1,0.7339449541284404,0.5128205128205128,7.339449541284403,80,156,109,0.7056087080647114,0.9446885728918367,0.7045282841826642,0.9519230769230769,0.6666666666666666,0.6238532110091743,0.6445497630331753,"[[1417, 34], [41, 68]]",2.9502083000261337,3120,1560,217,13.377880184331797
